AC001A,AC002A,AC004A,AC013A,AC014A,AC014B,AC014C,AC017A,AC018A,AC019A,AC022A,AC025A,AC028A,AC029A,AC030A,AC034A,AC035A,AC039A,AC042A,AC044A,AC046A,AC048A,AC9964,AC9965,AC9968,AC9969,AC9975,AC9996,AM001A,AM001B,AM001D,AS001A,AS003A,AT001A,AU001C,AU002A,AU003B,AU003D,AU004A,AU004B,AU004C,AU004D,AU005A,AU005B,AU005D,AU005E,AU005J,AU005L,AU009A,AU009B,AU010A,AU010B,AU014A,AU022A,AU023A,AU9983,AU9984,AU9987,AU9988,BR001A,BR003A,BR004A,BR005A,BR006A,BR9997,CA018A,CC001A,CM004A,CM010A,CM013A,CM014A,CM015A,CM015B,CM017A,CM020A,CM031A,CM031C,CM038A,CM048A,CM050A,CM051A,CM052A,CM101B,CM9989,CM9995,CO001A,CO001B,CY001A,CY002A,CY003A,CY004A,CY007A,CY010A,CY9991,DE001A,DT002A,DT003A,DT004B,EU002A,EU002B,EU002D,EU002E,EU002K,EU003A,EU004A,EU009A,EU009C,EU011A,EU013A,EU014A,EU015A,EU016A,EU017A,EU019A,EU020A,EU021A,EU022A,EU025A,EU027A,EU028A,EU028B,EU031A,EU034A,EU039A,EU040A,EU046C,EU047A,EU048A,EU049A,EU049B,EU051A,EU051B,EU056A,EU057A,EU058A,EU9961,EU9962,EU9965,EU9969,FR001A,FR001B,FR002A,FR002C,FR005A,FR005D,FR006A,FR007A,FR008A,FR009F,FR010A,FR011A,FR015A,FR018A,FR9991,FU002A,FU002B,FU002F,GO003A,GO004A,GO006C,GO013A,GO023A,GO025B,GO025F,GY005A,HN001A,ME019A,NA002A,NA003A,NA003B,NA005A,NA005B,NA006A,NA006B,NA007A,NA008A,NA013A,NA014A,NA015A,NA016A,NA032A,NA033A,NA037A,NA038A,NA042A,NA043A,NA044A,NA045A,NA046A,NA048A,NA063A,NA068A,NA084A,NA086A,NA099A,NA101A,NA102A,NA112D,NA113A,NA114A,NA115A,NA129A,NA133A,NA135A,NA140A,NA149A,NA151A,NA156A,NA158A,NA160A,NA167A,NA170A,NA9904,NA9919,NA9955,NA9963,NA9964,NE003A,NE003B,NE003C,NE004A,NE012A,NE020A,NE023A,NI002A,NI005A,NI008A,NI009A,NI009B,NI017A,NI021A,NI026A,NI027A,NI152A,NI9984,OP001A,PE002A,PI005A,PI007A,PI011A,PI014A,PI015A,PI016A,PI018A,PI018B,PI022B,PI023A,PI055A,PI056A,PI139A,PI164A,RH006B,SA001A,SA001B,SA006A,SA042A,SE001A,SP002A,ST004A,ST010A,SU002A,SU004A,SU005A,SU006A,SY002A,SY003A,SY004A,SY009A,SY010A,SY013A,SY043A,TA001A,TA002A,TA003A,TA004A,TA9996
0,0,0,0,0,0,2.43,0,0,0,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16000000000000003,0,0,0,0,0,0,0,0,0.81,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,0,0,0,1.46,0,0,0,0,0,0,0.6500000000000001,0,0,0.32000000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.72,0,0,0,0,0,0,0,0,0.32000000000000006,0,3.89,1.7800000000000002,0,0,0,2.76,2.11,0,0,0,6.64,0,0,0,0.97,0,0,0,0,0.16000000000000003,0,0,6.000000000000001,3.24,0,0,0.32000000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,9.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,5.67,0,0,0,0,0,0,0,0,0,0.32000000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,0.81,0.16000000000000003,0.16000000000000003,0,0,0,0,0.32000000000000006,2.59,0,0,0,0,0,0,0,0.81,0,0.32000000000000006,0.16000000000000003,0
0,0,0,0,0,0,12.380000000000003,0.5,0,0,22.91,0,0,0,0,0,0,0,0,12.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,11.87,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17000000000000004,0,0,0,0,0,0,0.33,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17000000000000004,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0,0,0,0,0,0,0,0.17000000000000004,0,0,0,0.33,0,0,0,0,0,0,0,0.67,0.17000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.33,0,0,0,0,0,0,0,0.17000000000000004,0,0,3.6800000000000006,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17000000000000004,0,0,0,0,0,0,0,0,0.17000000000000004,0,0,0,0
0,0,0,8.4,0,0,5.830000000000001,0,0,3.4300000000000006,7.03,0,0,0,0,1.72,0,0,0,8.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7400000000000007,1.2,0,0,3.77,0,0,0,0,0,0,0.51,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3700000000000003,0,0,0.3400000000000001,0,0,18.52,0,1.54,0,0,0.69,0,0,0,0,0,1.03,0.3400000000000001,0,0,0,0,0.17000000000000004,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,1.03,0.17000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17000000000000004,0,0,0,0,0,0,0,0,0,0.17000000000000004,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3400000000000001,0,0,0,0,0,0.3400000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3400000000000001,1.89,0,0,0,0,0,0,0.51,4.63,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,2.7400000000000007,0,0,0,0,0,1.03,1.03,0,0,0,0.3400000000000001,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0.17000000000000004,0,0,0,0,0,0,0,0,2.7400000000000007,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4900000000000002,0,0,5.290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0.83,0,0,0,0,0.5,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.65,0,0,0.83,0,6.94,3.31,0,0,0,2.48,0.83,0,0,0,3.31,0,0,0,0,2.15,0,0,0,0,0,0,7.27,2.48,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,7.440000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,7.6000000000000005,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1.32,0,0,0,0,0.83,0,0,0,0,0.17000000000000004,0,0.17000000000000004,6.12,0,0,0,0,0,0.17000000000000004,2.48,0,0,0,0,0,0,0,5.78,0,9.26,2.48,0
0,0,0.19,0.19,0,0,1.3600000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,2.7200000000000006,0.39000000000000007,0,0,0,0,0,0,0,3.31,0.19,0.39000000000000007,0,3.7000000000000006,0,0,0,0,7.2,0,0,0,0,3.89,0.39000000000000007,0,0,0,2.7200000000000006,0,0,0.39000000000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39000000000000007,0.19,0,0.7800000000000001,0.39000000000000007,0,0.19,0.19,0,2.92,0,0.19,0.19,0,0.19,0.58,0,0.19,0,0,0,0,0,0,0,0,0,0,4.470000000000001,0.39000000000000007,0,0,1.75,0,0,0,0,0,0,0.19,0,0.19,0,0,0,0,5.640000000000001,0,0,0,0,0,0,0,0,0.19,0,14.010000000000002,4.67,0,0,0,0,0,0,0,0,0,0.58,0,0,0.39000000000000007,0,0,0.19,0,0,0,0,0,0,0,1.3600000000000003,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06,0.19,0,0,0,0,0,0,0,0,0.39000000000000007,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,1.95,0,1.3600000000000003,0.39000000000000007,0,0.19,0,0.58,0,0.19,0.19,0,0,0,0,0,0,0.39000000000000007,0.19,0,0.39000000000000007,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,5.45,0,0,5.45,0.97
0.7500000000000001,0.37,0.56,17.76,0,0,0.19,0,0,0.37,1.12,0,0.94,0,0,0,0,0,0.37,0,0.19,0.56,0.37,0,0,0.7500000000000001,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.710000000000003,0,0,0,1.87,0,0,0,0.94,1.5000000000000002,0,0,0,0,0.56,0,0,0,0,3.18,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,1.31,0,0.56,0.37,0,1.31,1.5000000000000002,0,0.19,0.94,0,0.7500000000000001,0,0,0,0.19,0.19,0.37,0,0,0,0.19,0,0,0,0,0,0,0.19,0,4.67,0.56,0.56,0,0.56,0,0.19,0.19,0,0.56,0,0,0,0,0,0,0,0,3.36,0,2.06,0,0,0,0,0,0,0.37,0.19,8.04,0.19,0.19,0,0.19,0,0,0.19,0,0,0.19,0,0,0.19,0.37,0,0,0.56,0,0,0,0,0,0,0,0.37,0,0.19,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.94,0.19,0,0,0,0,0,0,0,0,0,4.49,0,0,0,0,0,0,0.19,0,0.19,0.37,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,1.5000000000000002,0,0,6.730000000000001,0,0,0.19,0.56
0.29,0.44000000000000006,0.15,15.870000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.87,0,6.990000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.420000000000001,0,0,0,3.49,0,0,0,1.02,0,0,0,1.16,0,0.29,0,0.15,0,0,0,1.16,0,0,0.29,0,0,0.29,0,0,0,1.31,0,4.66,0.58,0,0,0.29,0.15,3.93,1.02,0,0,0,0.44000000000000006,1.02,0,0.15,0,0,0,0.29,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0.44000000000000006,0,0.44000000000000006,0.15,0,0,0,0,0,0,0,0.29,0,0,5.09,0,2.18,0,0.87,0,0,0,0,0,1.16,0,0,2.04,0,0,0.44000000000000006,0.29,0,0.15,0.87,0,0,0,0,0,0.73,0,0.44000000000000006,0,0,0,0,0.58,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.15,0,0.15,0,0,0,0.15,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59,0,0,0,0,0.15,0,0,0,0.29,0.29,0,1.16,0,0,0,10.920000000000002
0,2.8700000000000006,0,20.44,0,0,0,0,0,0,0,0.17000000000000004,0,0,0,0,0.17000000000000004,0,0.3400000000000001,0,0.3400000000000001,0,0,0,0,0,0,0,0,0,0.6800000000000002,2.8700000000000006,0,0,0,0,0,0,1.01,0,0.3400000000000001,0,0,0,0,0,0,0,0,0,0,0,0.17000000000000004,0,0,0.6800000000000002,0,0,0,7.7700000000000005,0,0,0,0.3400000000000001,0,0,0,1.18,0,0.17000000000000004,0,0.17000000000000004,0,0,0,0.17000000000000004,0,0.3400000000000001,1.6900000000000002,0,0.17000000000000004,1.3500000000000003,0,0,0,0.17000000000000004,0,7.09,0,0,0,0,1.01,19.76,0,0,0,0.17000000000000004,0.17000000000000004,0.51,0,0.17000000000000004,0,0,0.17000000000000004,0,0,0.17000000000000004,0.3400000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6800000000000002,0,0.17000000000000004,0.17000000000000004,0,0,0,0,0,0,0,0,0,0,0,0.17000000000000004,0.3400000000000001,0,6.08,0.3400000000000001,0.51,0,0,0,0,0,0.3400000000000001,0,0.17000000000000004,0.17000000000000004,0,0,0.3400000000000001,0.17000000000000004,0,0,2.7000000000000006,0,0,0,0,0,0.3400000000000001,0,0,0,0.17000000000000004,0,0,0.6800000000000002,0,0,0,0.6800000000000002,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0.3400000000000001,0,0.17000000000000004,0,0,0,0,0.3400000000000001,0,0,0,0,0,0,0,0,0.3400000000000001,0,0,0,0.3400000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0.6800000000000002,0,0,0,0,0,0.17000000000000004,0,0,0,0.17000000000000004,0.8500000000000001,0,2.03,0,0,0,0
0,0.18,1.06,14.840000000000002,0,0,0.18,0,0,0,1.7700000000000002,0,0,1.06,0,0,0.35,0,1.06,0,0.7100000000000001,0,0,0,0,1.24,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42,0,0,0,0.53,0,0,0,1.06,0,0,0,0,0,0.18,2.12,0,0,0,4.95,0,0.7100000000000001,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7100000000000001,0,0,0,0,0.18,0.18,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8800000000000001,0.18,0.18,0,0,0,0,0,0,0.7100000000000001,0,0,0,4.77,0,0,6.18,0,13.25,0,0.8800000000000001,0,0,0,0,0,0.18,0,0,0.53,1.24,0,0.53,0,0,0,0,0,0,0,0,0,0,2.12,0,0,1.59,0,0,0,1.4100000000000001,0,0,0,0.18,0.18,0.35,0,0.18,0,0,0.18,0,0,0,0,0,3.0000000000000004,0,0,0,0,0,0,0,0,0.7100000000000001,0,0,0.35,0,0.18,0,0,0,0,0,0,1.24,0.7100000000000001,0.35,0.18,0,0,0,0,0,0,2.47,1.94,0,0,0,0,0,0,0,0,0,0,0.35,0.18,0,0,0,0.18,0,0.35,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0.35,0
0,0.47,0.19,11.250000000000002,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.28,0,0.94,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0.47,0,0,0,1.23,0.19,0,0,0,0,0,0,0,0,0,0.66,0,0,0.28,0,0,0,0,0,2.65,0,0,0,0,0.76,62.57000000000001,0.09,0,0,0,0.19,0.66,0,0,0,0,0,0,0,0,0.09,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0.76,0,0,0.66,0.09,0.57,0.09,0.19,0,0,0,0,0,0,0,0,0.09,0.94,0,0,0.19,0,0,0.28,0.09,0,0,0,0.19,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.66,0.28,0,0,0,0,0,0,0,0,0.66,0.38,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.19,0.09,0.09,0,0,0,0,0.76,0.09,0,0,0
0,0.19,0,2.06,0,0.19,0.38,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0.19,1.5000000000000002,0,0,5.99,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,1.87,0,0,0,0,0,0.19,0,0,0,0,0,0,0.19,3.93,0,0,0,2.06,0,0,0,0,3.18,0,0,0,0,0,0,0.19,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.19,0,0,0.38,1.12,0,0,0.7500000000000001,0,0.38,0.38,0,1.68,0,0,0.19,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,8.99,0.38,0,0,0.56,0,0.19,0,0,0,0,0.38,0.19,0,0,0,0.19,0,9.74,0,0.56,0,0,0.19,0,0,0,0,1.87,2.06,1.87,0,0.38,0,0,0,0,0,0,0,0,0,0,0.7500000000000001,0,0,0.38,0.19,0,0,0,0,0,0.38,1.12,0,0.19,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.19,0.19,0,3.0000000000000004,0,0,0,0,0,0,0,4.49,0.38,0,0,0,0.19,0,0,0,0,0.56,0.19,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0.7500000000000001,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,13.670000000000002,0.19,0,7.490000000000001,0
0,0,0,0.18,2.75,1.83,0.37,0,0,0,0.18,0,0.18,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0.18,0,6.04,0,0,0,0,0,0,0,0,2.3800000000000003,8.24,1.65,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,2.75,0,0.18,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.37,0,0,1.1,0,0.18,0.73,0,2.75,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,28.020000000000003,0,0.18,0,0,0,0.18,0.18,0,0,0,0,0,2.02,0.37,0,2.75,0.55,2.02,0,0,0,0,2.5600000000000005,0,0,0,0,1.47,0.37,4.03,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.37,0,0,0,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,1.2800000000000002,0,0.18,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,1.2800000000000002,0.55,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.9200000000000002,0,0,0,0,0,0,0,0.18,0,0.55,0,0.73,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9200000000000002,0,0,0,0,0,0,0,6.04,0,0,0.55,0
0,0.9600000000000001,0,29.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83,0,0,0,0.38,0,0,0,8.83,0,1.15,0,0.38,0,0,0.19,0.77,0,0,0.77,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,4.8,1.54,0,0,0,0.19,0.19,0,0,0,0,0,0,0,0,0.19,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,10.36,0,0,0.19,0.19,8.25,3.8400000000000003,0,0,0,0,0,0,1.54,0,0,0.19,0.19,0.58,0.19,0.19,0,0,0,0,0,0,0,0,0.38,0.9600000000000001,0,0,0,0.19,0,0,0,0.19,0,0,0.19,0.19,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0.58,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0.19,0.38,0,0,0,0,0,0,0,0.19,0,0,0.19,0,0,0,0.19,0,0,1.54,0.19,0,0.19,0
0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7900000000000001,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39000000000000007,0.2,0,0,0,0,0,0,0,0,0,0,0.39000000000000007,0.39000000000000007,0,0,0,0,0,0,0,3.74,0,0,0,3.5400000000000005,0,0,0,0,2.95,0,0,0,0,2.36,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39000000000000007,0,0,0,0,0,0.2,0,0,0,0,0.2,0.39000000000000007,0,1.38,0,0,0.7900000000000001,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.9700000000000002,0.59,0,0,0,0.98,0.2,0.39000000000000007,0,0.39000000000000007,0,0.7900000000000001,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0.7900000000000001,4.72,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.72,0,0,0.2,0,0,0,0,0.98,0,0.39000000000000007,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,3.35,0,0.2,0.2,0,0.7900000000000001,0,0.7900000000000001,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0.2,0,0.39000000000000007,0,0,0,0,0,0,0,4.92,0,0,10.83,0
0,0,0.39000000000000007,7.380000000000001,0,0,0,0,0,0,1.94,0,0,0.19,0,0,0,0,0,0,0.97,0.19,0,0,0.19,1.16,1.16,0,0,0,0.39000000000000007,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,8.15,0,0,0,1.75,0,0,0,0.58,4.470000000000001,0,0,0,0,0,0.19,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0.19,0,0,0.39000000000000007,0.58,0,0,0.19,0,0.97,3.3,0,2.7200000000000006,0,0,0.97,0,0.39000000000000007,0.39000000000000007,0,0,0.19,0,0,0,0,0,0,0,0,0,10.48,2.14,0.97,0.39000000000000007,0.19,0,0.19,0.19,0,0.58,0.39000000000000007,0,0,0,0,0,0,0,0.7800000000000001,0,0.39000000000000007,0,0,0,0,0,0,0.39000000000000007,0,5.440000000000001,0.19,1.75,0.19,0,0.19,0,0,0,0,0,0,0,0,0.58,0,0,0.7800000000000001,0,0,0,0.19,0,0,0,0.39000000000000007,0.7800000000000001,0.39000000000000007,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0.19,0,9.710000000000003,0.39000000000000007,0.19,0.19,0,0,0,0,0,0,0,0,0,0.39000000000000007,0,0,0,0,0.19,0,0,0,0.39000000000000007,0,0,0,0,0,0,3.6900000000000004,0,0,0,0,0.19,0,0.19,0,0.19,0.39000000000000007,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.19,0,0.58,0.7800000000000001,0,0,0,0.19,0,0,2.91,0,0.39000000000000007,0.58,0.58
0.8200000000000001,3.48,0,25.560000000000002,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.41000000000000003,0,0.61,0,0,0,0,0,0,0,0,1.02,0,7.360000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0.8200000000000001,0,0,0,0,0,0,0,0.41000000000000003,0,0,0.41000000000000003,0,0,0,0,0,0,0,0.2,9.2,0.2,0.2,0,1.02,0.61,5.52,0,0,0.2,0.61,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0.41000000000000003,0,0,0,0,0,0,0,1.4300000000000002,0,0.8200000000000001,1.6400000000000001,0,0,0,9,0.2,0,0,0,0,1.6400000000000001,0,0,0.41000000000000003,0,0.61,0,0.2,0.41000000000000003,0,0,0,0,0,0.41000000000000003,0,0.2,0,1.23,0.41000000000000003,0,0,0.61,0.2,0,0.2,0,0,0,0,0,0,0.8200000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6400000000000001,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,2.4500000000000006,0,0,0,1.4300000000000002,0,1.8400000000000003,0.2,0,0,0
0,0,0,14.840000000000002,0,0,0,0,0,0,0.81,0,0,0,0,0.61,0,0,0,0,0.41000000000000003,1.22,0,0,0,1.02,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.62,0,0.2,0,2.64,0,0,0,0.41000000000000003,4.68,0,0,0,0.81,0,0,0,0,0,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41000000000000003,0,0,0,0.2,0,0,0.2,0,0,0,0,0.41000000000000003,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.930000000000003,0,0.2,0,0,0,0,0,0,0,0.41000000000000003,5.69,3.66,0,0.41000000000000003,0.2,0,0,0,0,0,0,0,0,0.61,2.24,0,0,0.2,0,0,0,0,0.2,0,0,0,0,1.4200000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,1.02,2.44,0,0,0,0,0,0,0,0,0,0,0.41000000000000003,0,0.2,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0.41000000000000003,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0
